#libszdist version : 0.10.4
#format name : invstd
#format version : 4
#yr  	mo	dy	hr	mn	sc	Pex  	Tex  	RHsh	TGrad	nb	Dbeg	Dend	concTotal	conc...
#UTC 						hPa 	K   	%   	K   	ul	nm  	nm  	#/cm3   	#/cm3...
2020	03	16	23	54	49	1007.8	296.8	 31.2	-99.9	26	10.0	500.0	2.2632e+03	281.9	165.8	559.3	432.7	305.7	601.4	707.9	1283.2	1075.1	1647.0	2031.7	2202.2	1335.4	659.7	1719.6	2713.4	2112.5	1866.9	1878.6	440.7	2075.2	1891.7	1899.0	1382.6	1188.3	844.4
2020	03	17	00	08	30	1008.1	296.6	 31.2	-99.9	26	10.0	500.0	2.5748e+03	797.7	628.0	449.8	419.5	559.5	1059.1	709.1	1154.5	1525.4	1108.8	1471.6	1754.1	2061.0	2252.7	2483.3	2366.5	1859.3	2110.4	2085.0	1519.0	1892.7	1509.5	1922.2	1457.3	1090.4	1640.8
2020	03	17	00	22	11	1008.3	296.5	 31.2	-99.9	26	10.0	500.0	2.7286e+03	691.3	570.2	495.4	627.9	687.3	905.8	951.6	1321.8	1527.0	1667.7	1987.1	2079.3	2235.6	2197.7	2390.2	2620.0	2237.7	1848.2	1931.2	1691.9	1842.0	1497.3	1880.8	1570.7	1181.3	1514.0
2020	03	17	00	35	52	1008.4	296.4	 31.2	-99.9	26	10.0	500.0	2.5783e+03	692.0	536.6	518.7	579.1	781.3	953.4	1033.6	968.4	1196.9	1322.5	1671.5	1991.2	2074.9	1908.6	2147.3	2473.9	2322.8	1935.9	2052.1	1880.5	1743.1	1441.3	1840.1	1465.3	971.1	1437.4
2020	03	17	00	49	33	1008.4	296.3	 31.2	-99.9	26	10.0	500.0	2.6537e+03	644.3	507.5	501.9	692.0	672.3	868.6	1101.5	1083.6	1337.6	1642.7	1897.6	1744.0	1852.0	2292.3	2526.5	2493.7	1924.7	2126.1	1948.2	1859.4	2036.2	1417.5	1701.8	1557.7	1150.4	1467.8
2020	03	17	01	03	14	1008.5	296.3	 31.1	-99.9	26	10.0	500.0	2.4988e+03	896.1	470.0	442.1	537.3	714.3	512.8	904.4	1221.3	1367.1	1430.8	1578.9	1662.4	1780.5	1936.8	1903.1	2188.9	2252.0	1899.9	1888.0	2003.6	2045.8	1444.7	1584.1	1455.3	1185.1	1464.7
2020	03	17	01	16	55	1008.6	296.3	 31.1	-99.9	26	10.0	500.0	2.6513e+03	805.0	688.9	525.4	619.2	766.3	927.8	999.6	1224.1	1272.2	1618.5	1906.5	1831.1	1849.7	2178.0	2178.0	1881.3	1943.4	2038.2	2111.3	1985.6	2007.0	1554.9	1892.2	1594.0	1177.8	1436.5
2020	03	17	01	30	36	1008.6	296.3	 31.0	-99.9	26	10.0	500.0	2.5800e+03	552.6	560.7	545.4	506.8	708.1	807.7	886.5	1116.9	1439.5	1463.3	1571.4	1862.7	2014.6	2150.0	2136.0	2365.7	2504.1	2314.4	2180.4	1477.4	1732.9	1556.8	1722.3	1433.7	901.4	1452.1
2020	03	17	01	44	17	1008.7	296.3	 31.0	-99.9	26	10.0	500.0	2.7862e+03	749.1	555.7	565.4	680.3	691.3	771.8	990.5	1161.1	1389.3	1715.4	1738.7	1896.8	2017.7	2364.4	2331.3	2435.7	2125.3	2311.6	2483.1	1975.6	2217.6	1604.6	2029.3	1431.8	1081.2	1684.4
2020	03	17	01	57	58	1008.8	296.1	 31.0	-99.9	26	10.0	500.0	2.8205e+03	875.8	701.6	468.3	696.6	866.8	1011.1	1097.3	1089.8	1465.7	1779.6	1686.7	1954.4	2419.7	2363.3	2431.9	2118.1	1990.5	2215.6	2238.6	1953.0	2182.5	1703.2	1908.5	1512.9	1124.4	1646.5
